13.42857143,0.605465931
12.85714286,0.591274613
13.4,0.526784783
10.57142857,0.56310798
12.28571429,0.601280667
11.85714286,0.611827693
12,0.5405926
12.42857143,0.685606412
11,0.494808445
12,0.575313949
10.57142857,0.706369078
10.33333333,0.767657149
11.28571429,0.681445454
6.142857143,0.497612502
10,0.593602309
12.5,0.58496841
14,0.644848171
13,0.576040886
13.28571429,0.533936828
15,0.516560198
13.57142857,0.453172201
15,0.536270029
15,0.503399838
17.14285714,0.502761102
21,0.481106246
14.28571429,0.488746041
14.28571429,0.511438058
16.28571429,0.527480473
15,0.503713401
18,0.531259801
17.71428571,0.53193383
14.57142857,0.519456352
13.85714286,0.499994046
14,0.491265045
15.85714286,0.471310611
13.28571429,0.512654512
14.57142857,0.491292898
12,0.477314371
15,0.527338278
15.28571429,0.522240309
16.14285714,0.478661061
14.2,0.489607685
15.42857143,0.473833171
15.57142857,0.469368046
14.28571429,0.511619976
14.42857143,0.508327466
14,0.50901989
15.14285714,0.456234556
14.14285714,0.479770299
15,0.457688355
14.66666667,0.461999804
12.85714286,0.432577549
15,0.487115624
12.85714286,0.467682152
13.83333333,0.454905962
12.28571429,0.417582508
12.71428571,0.470145037
13,0.444848232
11.85714286,0.443849438
19,0.534664081
15.28571429,0.395972509
11.57142857,0.437222279
11.14285714,0.473607595
16.5,0.52337528
11.14285714,0.513832176
12.85714286,0.391074174
11.28571429,0.382083354
12.28571429,0.422646244
12,0.479621142
13,0.448656889
12.85714286,0.480714745
13.14285714,0.394534528
15.14285714,0.391211874
12.85714286,0.471817511
14.14285714,0.46243296
16.42857143,0.458140407
12.66666667,0.500636827
15.85714286,0.501487382
16.85714286,0.477902815
14.42857143,0.472471852
16.6,0.465884049
14.14285714,0.529792361
14.71428571,0.469504858
14.71428571,0.450227157
14.42857143,0.506745162
13,0.504387582
13.28571429,0.533946074
14,0.497320336
15,0.574415064
15.33333333,0.540653604
14.14285714,0.536227398
14.42857143,0.527268051
16.42857143,0.519664866
14.16666667,0.551266855
14.85714286,0.519439811
13.85714286,0.497636632
14.14285714,0.540326794
14.28571429,0.535285301
13.5,0.502095071
14,0.52763592
14,0.517030531
14.28571429,0.509218261
13,0.513233098
13.28571429,0.510932116
12.85714286,0.51899098
12.85714286,0.496360443
14.28571429,0.476866152
15.42857143,0.473870503
14.14285714,0.488297532
14.85714286,0.453660124
12.14285714,0.476933752
13,0.521239535
14.42857143,0.453390213
13.85714286,0.47414406
15.57142857,0.45591075
12.2,0.526176982
14.71428571,0.544291621
12.14285714,0.405926257
11.85714286,0.424506455
12.28571429,0.461059229
26,0.453006656
12.14285714,0.492960927
13.85714286,0.453804456
13.57142857,0.456980542
12,0.472894081
17,0.416056753
13.85714286,0.448815783
16.57142857,0.463689784
20,0.49766144
13.71428571,0.488292911
18.42857143,0.46014817
18.28571429,0.501850842
18,0.474878475
15.57142857,0.479555506
14.28571429,0.516723372
15.28571429,0.493403926
17.85714286,0.486682595
14.66666667,0.512636567
13.85714286,0.530042987
16.57142857,0.501035702
15,0.547189538
12.6,0.523643572
16.28571429,0.529578302
14.85714286,0.504547321
15.57142857,0.528306757
13.71428571,0.512030189
14,0.509838736
14.42857143,0.500411875
15.14285714,0.527428881
14.71428571,0.526592811
15.25,0.521472698
14,0.525434049
13.71428571,0.522835978
17.42857143,0.513773238
16.5,0.500576287
15.28571429,0.489622271
14.57142857,0.480332382
14.42857143,0.464277883
14,0.471687089
12,0.46739689
12.85714286,0.478849013
12.42857143,0.466770366
13.71428571,0.48165798
16,0.548246095
12,0.471407761
13.14285714,0.43018748
14.85714286,0.427998686
12.85714286,0.535266493
15.14285714,0.285365982
11.28571429,0.152960653
13.71428571,0.199947274
11.6,0.210094896
12.71428571,0.224146643
12.85714286,0.230860386
15.71428571,0.206635383
14,0.210536742
14.14285714,0.244210172
12.85714286,0.20635085
13.71428571,0.217957034
13,0.233131008
13,0.228498851
15.85714286,0.242907453
17.57142857,0.230823556
15,0.25174541
13.33333333,0.236255185
15.71428571,0.214040022
14.71428571,0.241269537
14.85714286,0.271004782
16.66666667,0.255015656
13.71428571,0.275617135
12.85714286,0.245422229
14.42857143,0.247231226
13,0.241717435
14,0.203837074
12.42857143,0.263566178
14.42857143,0.249979429
12.85714286,0.246644378
13.75,0.232234113
12.42857143,0.201782924
13.42857143,0.239089407
13.14285714,0.240057301
13.71428571,0.26035798
13.85714286,0.259593932
13.71428571,0.272963486
13.14285714,0.295255509
15.85714286,0.234790252
13,0.248215934
15.14285714,0.261867444
13.42857143,0.256662932
12.85714286,0.253744523
13.4,0.243591423
10.57142857,0.216094028
12.28571429,0.280096321
11.85714286,0.257363492
12,0.200819268
12.42857143,0.257518308
11,0.199766708
12,0.214034448
10.57142857,0.185123889
10.33333333,0.291729624
11.28571429,0.267020881
6.142857143,0.207298382
10,0.22932605
12.5,0.222253381
14,0.197063412
13,0.234140451
13.28571429,0.244875787
15,0.254551354
13.57142857,0.207977221
15,0.276141615
15,0.23516523
17.14285714,0.251852885
21,0.274960734
14.28571429,0.257066563
14.28571429,0.262315087
16.28571429,0.266871595
15,0.28879484
18,0.266158365
17.71428571,0.264320212
14.57142857,0.295591736
13.85714286,0.224974959
14,0.265005744
15.85714286,0.265129931
13.28571429,0.256666852
14.57142857,0.247081929
12,0.224381049
15,0.244283911
15.28571429,0.257364726
16.14285714,0.212640926
14.2,0.252375952
15.42857143,0.233555548
15.57142857,0.263721096
14.28571429,0.253815208
14.42857143,0.268304067
14,0.239206669
15.14285714,0.266371374
14.14285714,0.254755615
15,0.256363437
14.66666667,0.268853424
12.85714286,0.239971301
15,0.268614454
12.85714286,0.255876185
13.83333333,0.228408522
12.28571429,0.239304173
12.71428571,0.248733099
13,0.234459426
11.85714286,0.206473557
19,0.263604319
15.28571429,0.228842697
11.57142857,0.217205843
11.14285714,0.22241254
16.5,0.306774667
11.14285714,0.284784987
12.85714286,0.204664963
11.28571429,0.237873488
12.28571429,0.27293363
12,0.202601883
13,0.260193196
12.85714286,0.284204551
13.14285714,0.271213929
15.14285714,0.242172664
12.85714286,0.258032901
14.14285714,0.225832784
16.42857143,0.236555666
12.66666667,0.267486579
15.85714286,0.245111108
16.85714286,0.242206165
14.42857143,0.21539341
16.6,0.263802808
14.14285714,0.280742885
14.71428571,0.244314278
14.71428571,0.260637499
14.42857143,0.238989548
13,0.251903202
13.28571429,0.269824269
14,0.250030588
15,0.275949695
15.33333333,0.279428069
14.14285714,0.245208453
14.42857143,0.256545587
16.42857143,0.293152584
14.16666667,0.272273429
14.85714286,0.27095467
13.85714286,0.275160165
14.14285714,0.31517592
14.28571429,0.267865979
13.5,0.263785444
14,0.251661492
14,0.31069324
14.28571429,0.292702275
13,0.262796321
13.28571429,0.251759101
12.85714286,0.298283202
12.85714286,0.265231177
14.28571429,0.287451583
15.42857143,0.243157221
14.14285714,0.255493213
14.85714286,0.246365792
12.14285714,0.244325187
13,0.267807718
14.42857143,0.227722514
13.85714286,0.198515745
15.57142857,0.186632319
12.2,0.278491641
14.71428571,0.284800912
12.14285714,0.163264224
11.85714286,0.20061115
12.28571429,0.214116539
26,0.192645838
12.14285714,0.190617875
13.85714286,0.254692036
13.57142857,0.26691307
12,0.256885299
17,0.213791254
13.85714286,0.249086304
16.57142857,0.228688796
20,0.236778685
13.71428571,0.248180619
18.42857143,0.262486449
18.28571429,0.236574614
18,0.2716502
15.57142857,0.251274336
14.28571429,0.205587893
15.28571429,0.251805197
17.85714286,0.21643296
14.66666667,0.223829364
13.85714286,0.263236413
16.57142857,0.250249759
15,0.249727315
12.6,0.245626043
16.28571429,0.184690893
14.85714286,0.250994262
15.57142857,0.227880191
13.71428571,0.232438287
14,0.242695222
14.42857143,0.242355268
15.14285714,0.220612194
14.71428571,0.225158769
15.25,0.209323434
14,0.215390888
13.71428571,0.257922742
17.42857143,0.245757809
16.5,0.223433826
15.28571429,0.232864435
14.57142857,0.225838478
14.42857143,0.212972785
14,0.25086954
12,0.211054501
12.85714286,0.211727061
12.42857143,0.201323728
13.71428571,0.157171896
16,0.224469288
12,0.156440782
13.14285714,0.11311567
14.85714286,0.150661378
12.85714286,0.21837086
15.14285714,0.618642277
11.28571429,0.58714468
13.71428571,0.569720618
11.6,0.643279176
12.71428571,0.723283873
12.85714286,0.616861209
15.71428571,0.642249515
14,0.618905145
14.14285714,0.627994842
12.85714286,0.613299744
13.71428571,0.672400772
13,0.646801067
13,0.650068252
15.85714286,0.639564775
17.57142857,0.611906285
15,0.675509711
13.33333333,0.70902519
15.71428571,0.672879319
14.71428571,0.647876489
14.85714286,0.640011282
16.66666667,0.689901886
13.71428571,0.67378739
12.85714286,0.623255111
14.42857143,0.666172272
13,0.658099894
14,0.713667669
12.42857143,0.751858923
14.42857143,0.63079489
12.85714286,0.625807659
13.75,0.589570668
12.42857143,0.650340019
13.42857143,0.634379324
13.14285714,0.660549246
13.71428571,0.668482296
13.85714286,0.695959768
13.71428571,0.673458502
13.14285714,0.676629251
15.85714286,0.636878106
13,0.628422161
15.14285714,0.660225812
13.42857143,0.624806542
12.85714286,0.647635426
13.4,0.686571556
10.57142857,0.676144576
12.28571429,0.62868025
11.85714286,0.625725717
12,0.644699694
12.42857143,0.704627047
11,0.582554301
12,0.674069836
10.57142857,0.75255363
10.33333333,0.691456166
11.28571429,0.630977206
6.142857143,0.658652412
10,0.686367826
12.5,0.698774698
14,0.753212807
13,0.639209109
13.28571429,0.668422739
15,0.637551772
13.57142857,0.641965981
15,0.646062525
15,0.686930223
17.14285714,0.639483876
21,0.660758024
14.28571429,0.678945052
14.28571429,0.647789173
16.28571429,0.655214837
15,0.645679616
18,0.681206655
17.71428571,0.577054943
14.57142857,0.696453849
13.85714286,0.777553472
14,0.666140514
15.85714286,0.635437457
13.28571429,0.703880538
14.57142857,0.636598254
12,0.72279666
15,0.763038915
15.28571429,0.68684194
16.14285714,0.619088063
14.2,0.699438
15.42857143,0.656871808
15.57142857,0.663423693
14.28571429,0.64633879
14.42857143,0.640720104
14,0.732214446
15.14285714,0.681490505
14.14285714,0.643997693
15,0.611227851
14.66666667,0.628605362
12.85714286,0.654522819
15,0.650735723
12.85714286,0.676468509
13.83333333,0.684281857
12.28571429,0.697454596
12.71428571,0.665650046
13,0.695118062
11.85714286,0.692065947
19,0.70714716
15.28571429,0.624293832
11.57142857,0.627258603
11.14285714,0.674950612
16.5,0.666724445
11.14285714,0.685410536
12.85714286,0.642115502
11.28571429,0.657239643
12.28571429,0.683795469
12,0.720490407
13,0.652236977
12.85714286,0.625502559
13.14285714,0.616312432
15.14285714,0.602200015
12.85714286,0.629350475
14.14285714,0.642662264
16.42857143,0.627440523
12.66666667,0.650365727
15.85714286,0.649212315
16.85714286,0.65068027
14.42857143,0.675513867
16.6,0.636544003
14.14285714,0.700366822
14.71428571,0.629134432
14.71428571,0.624535343
14.42857143,0.682760891
13,0.617841354
13.28571429,0.63872518
14,0.652897822
15,0.660149534
15.33333333,0.65914689
14.14285714,0.743149246
14.42857143,0.677121701
16.42857143,0.631656552
14.16666667,0.644674346
14.85714286,0.614699988
13.85714286,0.593658376
14.14285714,0.667660148
14.28571429,0.591928867
13.5,0.57977379
14,0.67151842
14,0.611103375
14.28571429,0.630523877
13,0.64490592
13.28571429,0.641677349
12.85714286,0.570806927
12.85714286,0.575833144
14.28571429,0.601030204
15.42857143,0.653647302
14.14285714,0.60379057
14.85714286,0.664246991
12.14285714,0.674784807
13,0.695065099
14.42857143,0.61115028
13.85714286,0.644075544
15.57142857,0.658424476
12.2,0.666577186
14.71428571,0.672872226
12.14285714,0.567166348
11.85714286,0.629804077
12.28571429,0.593440997
26,0.563489134
12.14285714,0.688674108
13.85714286,0.637508736
13.57142857,0.545034575
12,0.626690012
17,0.644113273
13.85714286,0.611316399
16.57142857,0.654551721
20,0.663000024
13.71428571,0.575112166
18.42857143,0.537294426
18.28571429,0.563841416
18,0.507194616
15.57142857,0.564492408
14.28571429,0.542569069
15.28571429,0.512819037
17.85714286,0.541625047
14.66666667,0.618442626
13.85714286,0.533191422
16.57142857,0.526948577
15,0.572722692
12.6,0.505891995
16.28571429,0.625451407
14.85714286,0.505199269
15.57142857,0.485513644
13.71428571,0.501893428
14,0.499416777
14.42857143,0.480153513
15.14285714,0.489516562
14.71428571,0.488821969
15.25,0.463658705
14,0.565856298
13.71428571,0.462405753
17.42857143,0.49131778
16.5,0.463358068
15.28571429,0.509554853
14.57142857,0.46910771
14.42857143,0.477288209
14,0.484483908
12,0.525510096
12.85714286,0.494384256
12.42857143,0.469617373
13.71428571,0.490702526
16,0.538600945
12,0.446661398
13.14285714,0.45319577
14.85714286,0.459558357
12.85714286,0.531184465
15.14285714,0.464732905
11.28571429,0.401304962
13.71428571,0.406095846
11.6,0.474254294
12.71428571,0.501028728
12.85714286,0.461165289
15.71428571,0.445041362
14,0.418969424
14.14285714,0.434594788
12.85714286,0.43446175
13.71428571,0.4836072
13,0.412851601
13,0.451431317
15.85714286,0.4164052
17.57142857,0.453410109
15,0.501702043
13.33333333,0.47116714
15.71428571,0.474306802
14.71428571,0.460759344
14.85714286,0.485499502
16.66666667,0.546008349
13.71428571,0.524949239
12.85714286,0.498196551
14.42857143,0.51862373
13,0.521347458
14,0.564956996
12.42857143,0.612809784
14.42857143,0.503584327
12.85714286,0.496082201
13.75,0.461800074
12.42857143,0.517749022
13.42857143,0.483883711
13.14285714,0.489906627
13.71428571,0.463571681
13.85714286,0.495425676
13.71428571,0.51925047
13.14285714,0.506794529
15.85714286,0.511047198
13,0.480257978
15.14285714,0.498853916
13.42857143,0.46800302
12.85714286,0.489154513
13.4,0.514488775
10.57142857,0.540066551
12.28571429,0.484353956
11.85714286,0.509632148
12,0.517909998
12.42857143,0.6044508
11,0.463959064
12,0.514707023
10.57142857,0.591565836
10.33333333,0.527796799
11.28571429,0.460158091
6.142857143,0.492439384
10,0.516109547
12.5,0.563329077
14,0.564651079
13,0.490938419
13.28571429,0.47894729
15,0.48313307
13.57142857,0.477614184
15,0.470001959
15,0.489604431
17.14285714,0.480031223
21,0.483108531
14.28571429,0.513870993
14.28571429,0.51382886
16.28571429,0.47522033
15,0.457128519
18,0.456181101
17.71428571,0.420809289
14.57142857,0.522349647
13.85714286,0.596237479
14,0.505251427
15.85714286,0.486332058
13.28571429,0.540176201
14.57142857,0.484365825
12,0.537379935
15,0.587790234
15.28571429,0.525270052
16.14285714,0.481435546
14.2,0.547028557
15.42857143,0.524836929
15.57142857,0.470178792
14.28571429,0.49353723
14.42857143,0.466042944
14,0.544019371
15.14285714,0.538317033
14.14285714,0.466932194
15,0.449756856
14.66666667,0.440818742
12.85714286,0.479261047
15,0.507301557
12.85714286,0.499325313
13.83333333,0.49544639
12.28571429,0.524610034
12.71428571,0.49877601
13,0.529943145
11.85714286,0.531235327
19,0.555519231
15.28571429,0.43385759
11.57142857,0.4169446
11.14285714,0.464996136
16.5,0.511050864
11.14285714,0.519160686
12.85714286,0.435858805
11.28571429,0.508453266
12.28571429,0.490242745
12,0.542108203
13,0.478564821
12.85714286,0.445570716
13.14285714,0.407080536
15.14285714,0.422047452
12.85714286,0.436171313
14.14285714,0.424221283
16.42857143,0.397040411
12.66666667,0.473505039
15.85714286,0.48381195
16.85714286,0.469368896
14.42857143,0.485734678
16.6,0.472946888
14.14285714,0.453477056
14.71428571,0.399772941
14.71428571,0.408467652
14.42857143,0.482642094
13,0.374912985
13.28571429,0.410911454
14,0.401994551
15,0.444471236
15.33333333,0.438311524
14.14285714,0.536440283
14.42857143,0.472099252
16.42857143,0.487872816
14.16666667,0.450927584
14.85714286,0.440359321
13.85714286,0.422368393
14.14285714,0.488307113
14.28571429,0.438375917
13.5,0.403806618
14,0.493797902
14,0.42954874
14.28571429,0.47310212
13,0.487296059
13.28571429,0.45119552
12.85714286,0.41910949
12.85714286,0.445622441
14.28571429,0.454742143
15.42857143,0.505325419
14.14285714,0.453666492
14.85714286,0.503246924
12.14285714,0.507379448
13,0.535464039
14.42857143,0.444844346
13.85714286,0.455966831
15.57142857,0.506835109
12.2,0.500809888
14.71428571,0.464700545
12.14285714,0.395493281
11.85714286,0.438498217
12.28571429,0.41710256
26,0.407202534
12.14285714,0.506691289
13.85714286,0.428781637
13.57142857,0.386589124
12,0.419161826
17,0.405931443
13.85714286,0.42044327
16.57142857,0.437160113
20,0.461164192
13.71428571,0.371770486
18.42857143,0.342415354
18.28571429,0.325499593
18,0.331878879
15.57142857,0.338849164
14.28571429,0.317012707
15.28571429,0.332858286
17.85714286,0.324679372
14.66666667,0.40305924
13.85714286,0.342405267
16.57142857,0.332605976
15,0.386973372
12.6,0.305892693
16.28571429,0.467999303
14.85714286,0.27889599
15.57142857,0.315408027
13.71428571,0.343411074
14,0.340411433
14.42857143,0.312782121
15.14285714,0.309867829
14.71428571,0.350365314
15.25,0.287136143
14,0.385589923
13.71428571,0.297897966
17.42857143,0.305410052
16.5,0.279468442
15.28571429,0.317048476
14.57142857,0.313223766
14.42857143,0.284335722
14,0.326358401
12,0.329562489
12.85714286,0.344811046
12.42857143,0.29873903
13.71428571,0.367488002
16,0.366111299
12,0.319770145
13.14285714,0.33286219
14.85714286,0.33163296
12.85714286,0.388073707
15.14285714,0.371837657
11.28571429,0.338848339
13.71428571,0.343540367
11.6,0.360810787
12.71428571,0.359969974
12.85714286,0.42430055
15.71428571,0.336539125
14,0.336035468
14.14285714,0.345496924
12.85714286,0.361894379
13.71428571,0.437045261
13,0.451989946
13,0.475332417
15.85714286,0.48064483
17.57142857,0.503617862
15,0.511185173
13.33333333,0.509074389
15.71428571,0.509854775
14.71428571,0.548156346
14.85714286,0.526641107
16.66666667,0.599708701
13.71428571,0.548240272
12.85714286,0.537370288
14.42857143,0.584398119
13,0.559312039
14,0.572683711
12.42857143,0.639214698
14.42857143,0.54164418
12.85714286,0.52382066
13.75,0.525471116
12.42857143,0.54453094
13.42857143,0.558508743
13.14285714,0.547012265
13.71428571,0.551724019
13.85714286,0.597018423
13.71428571,0.545739168
13.14285714,0.532317961
15.85714286,0.549581788
13,0.52768836
15.14285714,0.554838772
13.42857143,0.538996866
12.85714286,0.54079298
13.4,0.559873603
10.57142857,0.557700829
12.28571429,0.52693046
11.85714286,0.529323488
12,0.601271352
12.42857143,0.608785792
11,0.513894999
12,0.538886641
10.57142857,0.647861527
10.33333333,0.584344458
11.28571429,0.45829883
6.142857143,0.501153257
10,0.541492586
12.5,0.490221544
14,0.625502124
13,0.51862153
13.28571429,0.564704899
15,0.530938329
13.57142857,0.529839122
15,0.514645948
15,0.564773678
17.14285714,0.53150129
21,0.528477964
14.28571429,0.535801136
14.28571429,0.520091183
16.28571429,0.538772488
15,0.515779389
18,0.549983797
17.71428571,0.538427495
14.57142857,0.528512934
13.85714286,0.634545417
14,0.540400538
15.85714286,0.573184297
13.28571429,0.58579473
14.57142857,0.555503181
12,0.572974512
15,0.63079258
15.28571429,0.534886357
16.14285714,0.562024589
14.2,0.569043387
15.42857143,0.589827292
15.57142857,0.566021216
14.28571429,0.555768078
14.42857143,0.557862251
14,0.617486324
15.14285714,0.55552925
14.14285714,0.556109585
15,0.540921091
14.66666667,0.550381569
12.85714286,0.57019031
15,0.560201984
12.85714286,0.532888913
13.83333333,0.566444688
12.28571429,0.587078737
12.71428571,0.551460095
13,0.565354056
11.85714286,0.622948084
19,0.603844257
15.28571429,0.553835748
11.57142857,0.566453341
11.14285714,0.599335748
16.5,0.56455226
11.14285714,0.56651346
12.85714286,0.524340915
11.28571429,0.557110466
12.28571429,0.525445558
12,0.639594472
13,0.50930302
12.85714286,0.524056727
13.14285714,0.493346063
15.14285714,0.512753568
12.85714286,0.50936452
14.14285714,0.572843376
16.42857143,0.553694708
12.66666667,0.56178913
15.85714286,0.580961958
16.85714286,0.546359143
14.42857143,0.571036996
16.6,0.555671673
14.14285714,0.580153899
14.71428571,0.563829145
14.71428571,0.536299286
14.42857143,0.612079455
13,0.567802666
13.28571429,0.578262691
14,0.575851974
15,0.566985902
15.33333333,0.579737524
14.14285714,0.62496443
14.42857143,0.56971995
16.42857143,0.546026724
14.16666667,0.55340864
14.85714286,0.571741939
13.85714286,0.553282587
14.14285714,0.567556074
14.28571429,0.549987136
13.5,0.554748329
14,0.612779839
14,0.538869213
14.28571429,0.556435132
13,0.552507598
13.28571429,0.529421554
12.85714286,0.533775515
12.85714286,0.508475951
14.28571429,0.532594156
15.42857143,0.58437202
14.14285714,0.52480669
14.85714286,0.544800772
12.14285714,0.571707846
13,0.598641945
14.42857143,0.486288747
13.85714286,0.49774209
15.57142857,0.562363931
12.2,0.545603507
14.71428571,0.546197187
12.14285714,0.495783233
11.85714286,0.560192616
12.28571429,0.515756615
26,0.525803916
12.14285714,0.626326862
13.85714286,0.515043803
13.57142857,0.48999007
12,0.495405392
17,0.492042757
13.85714286,0.478493841
16.57142857,0.550165571
20,0.527610548
13.71428571,0.491387507
18.42857143,0.461032457
18.28571429,0.458189869
18,0.460034967
15.57142857,0.457548344
14.28571429,0.452595925
15.28571429,0.457821307
17.85714286,0.477147671
14.66666667,0.555542063
13.85714286,0.462046407
16.57142857,0.466445758
15,0.52703511
12.6,0.496528398
16.28571429,0.621454235
14.85714286,0.453405647
15.57142857,0.481059503
13.71428571,0.485288596
14,0.478092009
14.42857143,0.462779541
15.14285714,0.470859623
14.71428571,0.484372422
15.25,0.420661158
14,0.538953269
13.71428571,0.446913854
17.42857143,0.462238323
16.5,0.408048517
15.28571429,0.433611775
14.57142857,0.455048149
14.42857143,0.435345641
14,0.434210203
12,0.474379876
12.85714286,0.419988429
12.42857143,0.434421104
13.71428571,0.477521256
16,0.478260334
12,0.410683192
13.14285714,0.418565774
14.85714286,0.421961168
12.85714286,0.44350624
